LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),( /frame),( ),(frame),( ),( ),( ),
ID1167086 ? ID1166685,79,1167086,1166685,0.07567977261883052,1.9000180125039792,0.1578020375633396,0.1578020375633396,7.5,1011.3994547945206,767.0323210045663,0.0,
ID1168477 ? ID1168307,79,1168477,1168307,0.07620762076261378,3.094459341497068,0.6236376946545886,0.6236376946545886,22.5,1013.119982844137,768.8607048745278,0.0,
ID1174093 ? ID1174432,79,1174093,1174432,0.22299999999999998,0.054400690616148585,1.4831706312096502,1.4831706312096502,53.5,1044.4554917689998,781.1727542696863,0.0,
ID1166594 ? ID1166769,79,1166594,1166769,0.08185748462742559,2.9891521469694826,0.191887597489142,0.191887597489142,13.5,1012.1512850522354,768.0747446247378,0.0,
ID1174100 ? ID1174436,79,1174100,1174436,0.1375536171021542,0.8058083122738765,0.8366608253061595,0.8366608253061595,53.5,1014.115811352428,782.6811829211965,0.0,
ID1170825 ? ID1170811,79,1170825,1170811,0.15048385343037285,0.3225989551197244,0.8094852726645914,0.8094852726645914,36.5,1007.490171186045,771.7684350193449,0.0,
ID1167440 ? ID1168356,79,1167440,1168356,0.0628190676363396,0.25872157096181125,0.34855219073397975,0.34855219073397975,19.5,1013.0517865399904,768.7270806928601,0.0,
ID1175841 ? ID1175831,79,1175841,1175831,0.16651683438210985,0.009969211694465003,1.3604569773454096,1.3604569773454096,59.5,1024.587676406281,794.6410068104071,0.0,
ID1165872 ? ID1165895,79,1165872,1165895,0.11452513966504974,0.3477172354804925,0.8957612177789691,0.8957612177789691,3.5,1011.0431861348528,766.0377492877493,0.0,
ID1168249 ? ID1167440,79,1168249,1167440,0.05808779768658534,0.4181888955790192,0.2712332510691828,0.2712332510691828,18.5,1012.800746285219,768.5497700637887,0.0,
ID1172294 ? ID1172187,79,1172294,1172187,0.161892901618929,0.010233671273471133,0.9581322521410184,0.9581322521410184,46.5,1040.449807802955,775.5911913768409,0.0,
ID1170981 ? ID1171720,79,1170981,1171720,0.09777777777777774,0.7538454557972974,0.7997335193361997,0.7997335193361997,41.5,1034.118745143745,774.6375582750583,0.0,
ID1168273 ? ID1168477,79,1168273,1168477,0.06330347612192411,0.31619130662712847,0.2784946094384088,0.2784946094384088,21.5,1012.9690607526029,768.7764439626835,0.0,
ID1171544 ? ID1170981,79,1171544,1170981,0.18277511961742732,0.7709259070284102,1.0913934359383266,1.0913934359383266,40.5,1033.3935917405543,774.1375559150092,0.0,
ID1166579 ? ID1167055,79,1166579,1167055,0.10870525850640744,NaN,0.3585859249358654,0.3585859249358654,0.5,1010.5929143198737,765.225442738252,0.0,
ID1169497 ? ID1169234,79,1169497,1169234,0.10085408612782332,0.6286473996551498,0.10812551341831893,0.10812551341831893,30.5,1016.4243074875073,770.9023012943883,0.0,
ID1175706 ? ID1175841,79,1175706,1175841,0.16666666666666663,0.09019810141788408,1.355257142026122,1.355257142026122,58.5,1023.9306159420289,793.4527301042461,0.0,
ID1172307 ? ID1172210,79,1172307,1172210,0.11857707509881421,0.16997366244948336,0.989392290500587,0.989392290500587,46.5,1013.4059262354449,778.4895244860438,0.0,
ID1174890 ? ID1175796,79,1174890,1175796,0.29844559585492225,0.7123137403199326,2.28293200123956,2.28293200123956,56.5,1040.405237392491,792.5421387540068,0.0,
ID1174536 ? ID1174890,79,1174536,1174890,0.30208333333333337,1.597716692265227,1.9762496093760624,1.9762496093760624,55.5,1038.457554380841,792.1026064987468,0.0,
ID1167124 ? ID1167376,79,1167124,1167376,0.0590919387719302,2.6807064523869357,0.37336679064752637,0.37336679064752637,15.5,1012.4729563770766,768.3042422292499,0.0,
ID1170815 ? ID1170660,79,1170815,1170660,0.06745362563237778,0.012193940401995824,0.5595708446418272,0.5595708446418272,37.5,1031.0142524723676,773.1044211751018,0.0,
ID1172225 ? ID1172527,79,1172225,1172527,0.19999999999990647,0.8491258973004219,1.3350305058409098,1.3350305058409098,44.5,1038.435181904087,773.9894105835106,0.0,
ID1170423 ? ID1171551,79,1170423,1171551,0.16243056724493166,0.9790397261364725,1.1974280182380455,1.1974280182380455,39.5,1007.8976048860904,773.8266311175988,0.0,
ID1170827 ? ID1170815,79,1170827,1170815,0.16211675766484668,0.04050533082858983,0.8315691580051338,0.8315691580051338,36.5,1030.3401014293227,772.9331882907418,0.0,
ID1170811 ? ID1170656,79,1170811,1170656,0.06809057330963553,0.187219512091263,0.3619662873797132,0.3619662873797132,37.5,1007.6540846601799,772.3284769828983,0.0,
ID1174531 ? ID1174888,79,1174531,1174888,0.49957374254038933,0.5409822317011067,8.95620888105001,8.95620888105001,55.5,1018.0925440251876,787.8746487823919,0.0,
ID1173502 ? ID1173719,79,1173502,1173719,0.09197318080231998,0.46025476152886224,0.1504317510356469,0.1504317510356469,51.5,1014.8820823450881,781.5612690725408,0.0,
ID1169610 ? ID1169674,79,1169610,1169674,0.5254087927152342,0.34955253688434484,10.083953726476821,10.083953726476821,32.5,1022.5789939769713,772.0446092054351,0.0,
ID1166620 ? ID1166102,79,1166620,1166102,0.08508323826720332,0.11715422965879244,0.25336463442195717,0.25336463442195717,9.5,1011.5635701676399,767.3309650756723,0.0,
ID1173719 ? ID1174100,79,1173719,1174100,0.1649385675757692,0.45208300146535557,0.9576998607151039,0.9576998607151039,52.5,1014.4934807719476,781.9469387651462,0.0,
ID1166102 ? ID1166293,79,1166102,1166293,0.0860981247498751,0.2667928286460695,0.6466589990136017,0.6466589990136017,10.5,1011.7916592941644,767.7151366008263,0.0,
ID1167261 ? ID1166594,79,1167261,1166594,0.06824103216141264,1.9202354427755552,0.2939458939884416,0.2939458939884416,12.5,1012.1046093015646,768.1021745004243,0.0,
ID1175784 ? ID1175698,79,1175784,1175698,0.24305177111716625,1.7088255345483188,1.3342895926464993,1.3342895926464993,57.5,1006.9728325123153,778.3406547619047,0.0,
ID1166293 ? ID1167261,79,1166293,1167261,0.06907032035083471,0.7012115253739308,0.16041128806493257,0.16041128806493257,11.5,1011.9697891039625,768.0599166009067,0.0,
ID1168245 ? ID1168376,79,1168245,1168376,0.08388462556273124,1.6298921118719316,0.2540880919584568,0.2540880919584568,24.5,1013.5094980681329,769.204511050777,0.0,
ID1174531 ? ID1174878,79,1174531,1174878,0.6104025874992607,2.6063795572642046,11.131950047199917,11.131950047199917,55.5,1010.5137609075043,781.2833856893542,0.0,
ID1169674 ? ID1169842,79,1169674,1169842,0.1283018867924528,0.22376108394147295,1.1489209065092454,1.1489209065092454,33.5,1028.162258646319,772.5211667635537,0.0,
ID1172187 ? ID1172969,79,1172187,1172969,0.15052041633323887,0.15957982883380603,0.9164259838726447,0.9164259838726447,47.5,1041.1004461522184,776.2617013661442,0.0,
ID1169842 ? ID1170355,79,1169842,1170355,0.11274620783337108,0.41907458777315987,0.9645526427723842,0.9645526427723842,34.5,1029.1931435957413,772.5987587363782,0.0,
ID1174525 ? ID1174869,79,1174525,1174869,0.3173374613003096,0.8644525890603754,2.381443099204438,2.381443099204438,55.5,1051.94134702268,777.4950472124334,0.0,
ID1174869 ? ID1175778,79,1174869,1175778,0.20810939734351064,1.332001365557511,1.8973046495425008,1.8973046495425008,56.5,1053.5189555660972,776.8923248734977,0.0,
ID1172656 ? ID1173387,79,1172656,1173387,0.09757304235517728,0.467983801828933,0.6969240934484733,0.6969240934484733,49.5,1014.7117504228934,780.4460640833953,0.0,
ID1173498 ? ID1173714,79,1173498,1173714,0.15282814310833048,1.2814557351038334,1.245002907290222,1.245002907290222,51.5,1043.89108280756,778.9786786419018,0.0,
ID1171720 ? ID1172050,79,1171720,1172050,0.1576470588236304,0.4783690446719275,1.7540527724934423,1.7540527724934423,42.5,1035.3476509278835,774.4338090204369,0.0,
ID1169841 ? ID1170351,79,1169841,1170351,0.11780928168210003,0.522975331047853,0.6488286975191974,0.6488286975191974,34.5,1007.3074566665185,770.9177194567455,0.0,
ID1172210 ? ID1172976,79,1172210,1172976,0.10651609949641383,0.44855835423223706,0.6881564417588677,0.6881564417588677,47.5,1013.753991242656,779.2302779625319,0.0,
ID1167696 ? ID1168249,79,1167696,1168249,0.04297975833544698,1.2080033315061576,0.28977471251148107,0.28977471251148107,17.5,1012.5883253142554,768.3760653617821,0.0,
ID1175792 ? ID1175706,79,1175792,1175706,0.18196561790491295,0.4264070465919842,1.5233282740829117,1.5233282740829117,57.5,1023.1817192421656,792.2253259171528,0.0,
ID1174878 ? ID1175784,79,1174878,1175784,0.13467048710513174,2.5111785082734697,0.8021005357517447,0.8021005357517447,56.5,1006.7228325123153,777.655238095238,0.0,
ID1168356 ? ID1168273,79,1168356,1168273,0.06017369616825452,2.5214238323489937,0.0864063250464054,0.0864063250464054,20.5,1013.1389239215539,768.838397311575,0.0,
ID1175778 ? ID1175684,79,1175778,1175684,0.1886792452829018,1.1201190614519319,1.2083334886945807,1.2083334886945807,57.5,1054.5367647058824,776.0389093137255,0.0,
ID1167055 ? ID1165868,79,1167055,1165868,0.08869027157075715,1.5386709047544074,0.38307644808290636,0.38307644808290636,1.5,1010.6890035587189,765.4740504691038,0.0,
ID1170656 ? ID1170423,79,1170656,1170423,0.15123408269167138,0.3741817904130344,0.9070791682497161,0.9070791682497161,38.5,1007.5835780095172,772.949998312578,0.0,
ID1166685 ? ID1166620,79,1166685,1166620,0.06311402386612175,1.4192472993031209,0.19016085884496212,0.19016085884496212,8.5,1011.4995004942339,767.1190484349258,0.0,
ID1175698 ? ID1175833,79,1175698,1175833,0.11622641509367759,0.5867370180584014,0.6010941415849687,0.6010941415849687,58.5,1006.9294135802468,779.2720370370371,0.0,
ID1171730 ? ID1172055,79,1171730,1172055,0.1126197340277949,0.004164469362474045,1.0593195719029949,1.0593195719029949,42.5,1009.4925973287866,775.6798904846219,0.0,
ID1168970 ? ID1169254,79,1168970,1169254,0.0849094035180532,1.588681854549778,1.0014136586956066,1.0014136586956066,28.5,1015.0597771035677,770.1966869255373,0.0,
ID1169234 ? ID1169610,79,1169234,1169610,0.13856400777570776,0.6641744661054843,1.246744544564579,1.246744544564579,31.5,1017.0070604029684,771.22632173337,0.0,
ID1174432 ? ID1174525,79,1174432,1174525,0.4963099630997745,1.8462492369180474,7.610595284247598,7.610595284247598,54.5,1047.7528029348455,779.553207197984,0.0,
ID1175796 ? ID1175708,79,1175796,1175708,0.2660738714087526,0.7260891524813147,1.6845269350372054,1.6845269350372054,57.5,1042.2262764176605,792.9082219830807,0.0,
ID1166373 ? ID1167086,79,1166373,1167086,0.05299235270457525,1.3667272402814141,0.11717970811393144,0.11717970811393144,6.5,1011.3355046779704,766.9815335919789,0.0,
ID1170660 ? ID1170427,79,1170660,1170427,0.08334494773544043,1.1787863406074424,0.27536651916835003,0.27536651916835003,38.5,1031.306573589296,773.3074461896451,0.0,
ID1173714 ? ID1174093,79,1173714,1174093,0.17505991240371588,0.6236630780345127,0.9834175955813323,0.9834175955813323,52.5,1043.9773278367043,780.0364027616745,0.0,
ID1165895 ? ID1166067,79,1165895,1166067,0.10206983725740226,1.6419734516755722,0.5917625828161225,0.5917625828161225,4.5,1011.1991784270854,766.5326840257073,0.0,
ID1172529 ? ID1172307,79,1172529,1172307,0.162184612189626,0.016315786826468795,1.6739466997187742,1.6739466997187742,45.5,1012.5213819628191,777.500084451782,0.0,
ID1170985 ? ID1171730,79,1170985,1171730,0.05599999999988681,0.7402457998035489,0.4034323904319334,0.4034323904319334,41.5,1008.8443762971223,775.3411893375651,0.0,
ID1168878 ? ID1168970,79,1168878,1168970,0.08239861949947225,1.3431163805769066,0.3032265880711325,0.3032265880711325,27.5,1014.6538520261836,769.8707983264163,0.0,
ID1168898 ? ID1168878,79,1168898,1168878,0.07913752763103121,0.324225034942058,0.5654997174079804,0.5654997174079804,26.5,1014.4836897564052,769.565296578935,0.0,
ID1175684 ? ID1175821,79,1175684,1175821,0.28721804511278193,0.6020283587584443,1.8243036542720328,1.8243036542720328,58.5,1055.8924544817928,776.556162464986,0.0,
ID1172050 ? ID1172225,79,1172050,1172225,0.17178770949720668,0.011630494716756146,1.7625246177600247,1.7625246177600247,43.5,1037.0238161950126,773.9028244761994,0.0,
ID1165868 ? ID1165872,79,1165868,1165872,0.05938008681448914,0.9311078645865666,0.13031889910740052,0.13031889910740052,2.5,1010.6547530864198,765.7078451178452,0.0,
ID1175821 ? ID1175815,79,1175821,1175815,0.3500717360114778,0.1707387700903626,2.399689255347858,2.399689255347858,59.5,1057.5026194261488,777.9111792464734,0.0,
ID1166769 ? ID1167124,79,1166769,1167124,0.08018035679287339,2.728218254764134,0.6310499844065847,0.6310499844065847,14.5,1012.3566584287041,768.1802783994893,0.0,
ID1170427 ? ID1171544,79,1170427,1171544,0.2275711159737418,1.2715598287854661,1.7549597618294857,1.7549597618294857,39.5,1032.19502481882,773.5735512387664,0.0,
ID1172527 ? ID1172294,79,1172527,1172294,0.23584610572411635,0.1640506357394639,1.434093962894223,1.434093962894223,45.5,1039.5476564598443,774.8058420628527,0.0,
ID1172969 ? ID1172654,79,1172969,1172654,0.1996615905245347,0.37551686458985933,1.323045863124364,1.323045863124364,48.5,1041.9701580431793,776.9363613426551,0.0,
ID1171551 ? ID1170985,79,1171551,1170985,0.15718551970300632,0.4140836139513771,1.0488608909171997,1.0488608909171997,40.5,1008.4880016797648,774.7538919551264,0.0,
ID1174888 ? ID1175792,79,1174888,1175792,0.1681153042135799,0.15854477297411443,1.5015097627407035,1.5015097627407035,56.5,1022.1193308622644,791.1975431164706,0.0,
ID1172230 ? ID1172529,79,1172230,1172529,0.13374628658082421,0.6318784984374182,1.227465703594772,1.227465703594772,44.5,1011.4812707444286,776.488857278331,0.0,
ID1165557 ? ID1165564,80,1165557,1165564,0.11164981299348942,1.7049253868477239,0.4930434798308511,0.4930434798308511,3.5,921.4923980406111,129.13545393202014,0.0,
ID1169413 ? ID1169723,80,1169413,1169723,0.12277691107648137,0.13441042950392545,0.49374372110446224,0.49374372110446224,33.5,909.8581365416142,143.43100028451815,0.0,
ID1173269 ? ID1173594,80,1173269,1173594,0.11140879728380881,0.3287718493178267,0.5862025209718994,0.5862025209718994,52.5,917.3126175926145,147.5748109253525,0.0,
ID1172056 ? ID1171530,80,1172056,1171530,0.18525773772877963,1.1723848679053772,0.64216747884975,0.64216747884975,45.5,895.7549091797996,140.77568034083143,0.0,
ID1172911 ? ID1173004,80,1172911,1173004,0.07695320148816998,2.3274360723982133,0.038360635652199486,0.038360635652199486,50.5,929.5809668200054,132.99474601502476,0.0,
ID1171059 ? ID1171245,80,1171059,1171245,0.10466175374673892,2.656461253683775,0.10814572440828525,0.10814572440828525,42.5,926.4878256963162,109.3170260557053,0.0,
ID1173594 ? ID1173864,80,1173594,1173864,0.0715180186447909,1.1261275311458945,0.20774542846543925,0.20774542846543925,53.5,917.6630781626994,147.5830478330373,0.0,
ID1171245 ? ID1171464,80,1171245,1171464,0.10254361432948966,1.5561351277110573,0.5304772543122867,0.5304772543122867,43.5,926.3255339244838,109.53464342067248,0.0,
ID1168441 ? ID1168593,80,1168441,1168593,0.07832898172323755,1.5576672970550132,0.6590445376744727,0.6590445376744727,27.5,910.6634035087718,144.58434533702678,0.0,
ID1169716 ? ID1169895,80,1169716,1169895,0.09849663037843437,1.0180766056420096,0.08781161278970603,0.08781161278970603,34.5,926.5642894576135,117.02629606982353,0.0,
ID1168567 ? ID1168441,80,1168567,1168441,0.09393973592140847,0.6224925434763292,0.29869737858354595,0.29869737858354595,26.5,910.8524397537378,144.27378540017588,0.0,
ID1171557 ? ID1172076,80,1171557,1172076,0.15479484544219158,0.3224133106968473,1.0377582489391606,1.0377582489391606,44.5,918.3387523129791,145.39742268041238,0.0,
ID1171566 ? ID1171399,80,1171566,1171399,0.08276199804110884,1.0181848359720231,0.32574346513129177,0.32574346513129177,46.5,916.7513931110307,146.5051722868791,0.0,
ID1167847 ? ID1167842,80,1167847,1167842,0.13197132161666592,0.26413003712672817,0.9713777240958487,0.9713777240958487,24.5,911.9884055037481,143.6387045923406,0.0,
ID1174204 ? ID1174820,80,1174204,1174820,0.0966652596032549,0.497273995131451,0.4757230996336281,0.4757230996336281,56.5,923.5110326514439,111.73022934667543,0.0,
ID1171028 ? ID1170651,80,1171028,1170651,0.16776658561996993,0.21974504055518862,0.8962007016456365,0.8962007016456365,40.5,918.9092542273787,142.36964194575634,0.0,
ID1174853 ? ID1174969,80,1174853,1174969,0.12589073634204273,0.00569251715540566,0.771722894721144,0.771722894721144,58.5,930.1429266932612,148.07962831896367,0.0,
ID1170316 ? ID1170153,80,1170316,1170153,0.13047812188501007,1.6214252853313718,0.7036937679613707,0.7036937679613707,36.5,909.325682639703,142.86172292236552,0.0,
ID1167498 ? ID1167851,80,1167498,1167851,0.07204653937947081,3.1323177833987215,0.15168592294932312,0.15168592294932312,17.5,925.8285265700483,119.1597463768116,0.0,
ID1169137 ? ID1168877,80,1169137,1168877,0.11876980140639126,3.121646165352441,0.5090845738080854,0.5090845738080854,30.5,911.2315395035967,144.5685223998037,0.0,
ID1168837 ? ID1169242,80,1168837,1169242,0.08774312439788101,0.13104390211580502,0.5335638879702823,0.5335638879702823,31.5,926.001428751855,116.6875763231262,0.0,
ID1174893 ? ID1174803,80,1174893,1174803,0.08736436265351921,0.574911681205796,0.4289153689876627,0.4289153689876627,57.5,928.3183996131945,134.2191032919966,0.0,
ID1174880 ? ID1174868,80,1174880,1174868,0.1662793154447525,0.45964903505328214,1.3949748101872574,1.3949748101872574,59.5,891.9686165326134,130.8426892079741,0.0,
ID1167760 ? ID1167819,80,1167760,1167819,0.07673837879373457,2.5017090430155635,0.19158570408801892,0.19158570408801892,23.5,925.8595831462355,118.99445255201317,0.0,
ID1166833 ? ID1165555,80,1166833,1165555,0.04914569667579227,1.7926389151444566,0.053571836185378835,0.053571836185378835,1.5,921.5613615969673,128.87607812087623,0.0,
ID1170654 ? ID1171090,80,1170654,1171090,0.20160094871031586,0.8753846504499141,1.3176308994189896,1.3176308994189896,41.5,897.5489751752473,142.80574526531487,0.0,
ID1169113 ? ID1168837,80,1169113,1168837,0.09740572861412766,0.06398971336924099,0.5308205156850494,0.5308205156850494,30.5,926.0071915492442,117.21859528808923,0.0,
ID1170099 ? ID1169938,80,1170099,1169938,0.10688000000008813,0.6642107567480401,0.6784494993217866,0.6784494993217866,38.5,918.2395449308756,141.21271121351765,0.0,
ID1173212 ? ID1173532,80,1173212,1173532,0.10119760479039164,1.0495583468504326,0.2958403709956601,0.2958403709956601,52.5,924.5547947089074,110.59757315489863,0.0,
ID1167851 ? ID1167300,80,1167851,1167300,0.05098053536858893,2.2399450605625333,0.06506210498015189,0.06506210498015189,18.5,925.7673587409936,119.15692548350398,0.0,
ID1173903 ? ID1174244,80,1173903,1174244,0.0927430999629224,0.7506440894804723,0.2239209085460094,0.2239209085460094,55.5,929.3778675109409,133.78484147952446,0.0,
ID1172935 ? ID1173027,80,1172935,1173027,0.0715952618364325,2.0425700739664796,0.19606768835394164,0.19606768835394164,50.5,916.4488110780503,147.52220088454376,0.0,
ID1166259 ? ID1166833,80,1166259,1166833,0.10806227922843126,NaN,0.37800290689525773,0.37800290689525773,0.5,921.6525858816995,129.03697980790358,0.0,
ID1169386 ? ID1169716,80,1169386,1169716,0.05830195524398696,0.8594313353684704,0.1592100750844015,0.1592100750844015,33.5,926.4649401366253,116.98086148821068,0.0,
ID1165555 ? ID1165557,80,1165555,1165557,0.04427380166775974,2.1665356968392473,0.07994448136733362,0.07994448136733362,2.5,921.5763247380639,128.90590752242926,0.0,
ID1172970 ? ID1173212,80,1172970,1173212,0.07530058399179196,0.07011783388850584,0.43610304008379125,0.43610304008379125,51.5,924.8557911536707,110.49292980656155,0.0,
ID1174934 ? ID1174849,80,1174934,1174849,0.16129442835775432,2.8576579011148353,0.7587474024702172,0.7587474024702172,57.5,911.7503824760129,148.0741294238037,0.0,
ID1173865 ? ID1174204,80,1173865,1174204,0.11652049644775586,2.6329433542859,0.9317373066267453,0.9317373066267453,55.5,924.0658041342912,111.32945132678492,0.0,
ID1172726 ? ID1172398,80,1172726,1172398,0.0880946388119529,0.2985125926107586,0.4550736256007597,0.4550736256007597,48.5,894.9984289335982,138.78159429520565,0.0,
ID1166830 ? ID1166350,80,1166830,1166350,0.5474492594624245,3.1076625999102747,9.817960430220449,9.817960430220449,7.5,919.1776804884594,133.90516136607621,0.0,
ID1171006 ? ID1170618,80,1171006,1170618,0.10164948453608813,0.231268006804769,0.7247911992806603,0.7247911992806603,40.5,929.7819279796049,128.25088655194392,0.0,
ID1172076 ? ID1171566,80,1172076,1171566,0.16950929679857585,0.26581407637205884,1.329896166585295,1.329896166585295,45.5,917.3591744777546,146.0436723732796,0.0,
ID1169919 ? ID1170992,80,1169919,1170992,0.09719154307354227,0.1787956557470947,0.16446796357290297,0.16446796357290297,39.5,926.8402083333333,109.13209325396826,0.0,
ID1168552 ? ID1168427,80,1168552,1168427,0.08033186091289435,2.144511229785419,0.2173194316455654,0.2173194316455654,26.5,925.5811817695183,119.2661240370156,0.0,
ID1169938 ? ID1171028,80,1169938,1171028,0.1284103310294752,0.6502924941305508,0.6251255120516871,0.6251255120516871,39.5,918.6752815519781,141.65052502572172,0.0,
ID1171270 ? ID1171499,80,1171270,1171499,0.09042865531416777,0.08525129509641137,0.43966310537531966,0.43966310537531966,43.5,929.7442122655373,130.37896908479976,0.0,
ID1165968 ? ID1167103,80,1165968,1167103,0.10721247563352831,1.4717759217072457,0.09692908527304361,0.09692908527304361,11.5,916.1745933471768,139.16659291031226,0.0,
ID1170599 ? ID1171059,80,1170599,1171059,0.10600292825775126,1.6357646935049477,0.2837663022073548,0.2837663022073548,41.5,926.5846203346202,109.32760617760619,0.0,
ID1172733 ? ID1172419,80,1172733,1172419,0.09372846312887662,1.0594983794526358,0.49767278218546424,0.49767278218546424,48.5,916.1168083146679,147.07693510009557,0.0,
ID1173781 ? ID1173865,80,1173781,1173865,0.08637651332463536,2.9709936049147587,0.13915834205964617,0.13915834205964617,54.5,924.3744255003705,111.06486595008649,0.0,
ID1173896 ? ID1174232,80,1173896,1174232,0.10690984670069048,0.8139596262159801,0.9180361153355512,0.9180361153355512,55.5,893.7369400658511,133.95121474557627,0.0,
ID1167508 ? ID1167866,80,1167508,1167866,0.0905495924461841,1.0828464866782517,0.5431245146372213,0.5431245146372213,17.5,914.9085854249545,140.39786735735478,0.0,
ID1167842 ? ID1168567,80,1167842,1168567,0.09191794522599317,0.17391722500920268,0.701739360553731,0.701739360553731,25.5,911.3067370390072,144.11830520435927,0.0,
ID1165791 ? ID1165968,80,1165791,1165968,0.14609992926484983,0.32660245113909636,0.5133714022382504,0.5133714022382504,10.5,916.317577110013,138.94242413697106,0.0,
ID1171399 ? ID1172733,80,1171399,1172733,0.08437689969602147,1.197887690551726,0.5894085359575764,0.5894085359575764,47.5,916.4547840115132,146.75088631492616,0.0,
ID1174969 ? ID1174960,80,1174969,1174960,0.14803849000756153,2.390453618818737,0.697787943268487,0.697787943268487,59.5,930.3079112133851,147.86376144589866,0.0,
ID1173532 ? ID1173781,80,1173532,1173781,0.08203602511212438,1.7721067554130074,0.5810277995498648,0.5810277995498648,53.5,924.3846897655217,110.84284416174467,0.0,
ID1170068 ? ID1169923,80,1170068,1169923,0.5515120451050743,9.859382556278652E-5,9.366766708051426,9.366766708051426,38.5,928.2728440961057,122.76573106466594,0.0,
ID1171090 ? ID1171295,80,1171090,1171295,0.1566295334618808,0.13105858088825295,0.8637880877500701,0.8637880877500701,42.5,896.9479113173347,141.89828226504522,0.0,
ID1166318 ? ID1166201,80,1166318,1166201,0.05777890209966541,1.9691742367627934,0.17711846687988372,0.17711846687988372,8.5,925.3892855375667,121.14937294393127,0.0,
ID1174921 ? ID1174914,80,1174921,1174914,0.19416926125106138,0.17192826850671755,1.4880681458048621,1.4880681458048621,59.5,924.2880181637211,135.45384838463707,0.0,
ID1171464 ? ID1172002,80,1171464,1172002,0.06373577144726694,2.329419596111097,0.303426619724689,0.303426619724689,44.5,926.1322143698469,109.5597762073027,0.0,
ID1167103 ? ID1166209,80,1167103,1166209,0.10881801125707069,1.2442082688520908,0.2755129906275524,0.2755129906275524,12.5,916.1378491438779,139.3223466349357,0.0,
ID1171357 ? ID1172726,80,1171357,1172726,0.14226545675521252,0.19756243278836863,0.8706246680249592,0.8706246680249592,47.5,895.0745292819976,139.43337400584448,0.0,
ID1174849 ? ID1174964,80,1174849,1174964,0.13764906303210944,1.7193433786739725,0.6029606943654564,0.6029606943654564,58.5,911.9590342227378,147.67736207785512,0.0,
ID1172002 ? ID1171460,80,1172002,1171460,0.12480252764612954,2.5362810746741182,0.5479311390901542,0.5479311390901542,45.5,925.9742469591013,109.62878180069761,0.0,
ID1174274 ? ID1174937,80,1174274,1174937,0.5979522184299932,0.06746281758929916,9.660689737549593,9.660689737549593,56.5,923.725859283712,147.73782774524892,0.0,
ID1174820 ? ID1174738,80,1174820,1174738,0.1311475409836066,0.7148336997177303,0.7461634410831317,0.7461634410831317,57.5,923.0849287361364,112.1152482431531,0.0,
ID1167311 ? ID1167481,80,1167311,1167481,0.12675710062583667,0.07774838619990529,0.842738227711664,0.842738227711664,19.5,914.2184405534788,141.24656808096705,0.0,
ID1167185 ? ID1167498,80,1167185,1167498,0.06923120503088276,2.077333620301505,0.0036072887478381535,0.0036072887478381535,16.5,925.8943465343976,119.19365160556976,0.0,
ID1170992 ? ID1170599,80,1170992,1170599,0.09230581636377011,2.587455213943788,0.34253790003899515,0.34253790003899515,40.5,926.7684298584298,109.21570141570142,0.0,
ID1167085 ? ID1166187,80,1167085,1166187,0.09487666034155595,1.3126171993226905,0.39294924830677275,0.39294924830677275,12.5,925.5338278416673,120.48729741655171,0.0,
ID1167819 ? ID1167812,80,1167819,1167812,0.13563829787234039,0.9337664530360077,0.16980387371391326,0.16980387371391326,24.5,925.7102465843016,119.05575823225047,0.0,
ID1167812 ? ID1168552,80,1167812,1168552,0.07245326764234217,1.0581525022821923,0.2635300166866595,0.2635300166866595,25.5,925.549238449466,119.15384443992721,0.0,
ID1172368 ? ID1172878,80,1172368,1172878,0.07579935067043175,0.7833055457023983,0.3918392431079948,0.3918392431079948,49.5,925.3000645046292,110.17194903330719,0.0,
ID1167300 ? ID1167473,80,1167300,1167473,0.11853632652175783,2.895722068365042,0.23574212992764398,0.23574212992764398,19.5,925.7798057299674,119.07114304075589,0.0,
ID1167481 ? ID1167640,80,1167481,1167640,0.09369679759368632,0.038735664551663496,0.6686567620808171,0.6686567620808171,20.5,913.7315893390323,141.82435978054227,0.0,
ID1171314 ? ID1171557,80,1171314,1171557,0.10051067780875367,0.16514620018127468,0.49693912578494265,0.49693912578494265,43.5,918.847066353661,144.83425781196638,0.0,
ID1167473 ? ID1167623,80,1167473,1167623,0.05807246253096676,1.2957523997011822,0.09022552430291522,0.09022552430291522,20.5,925.8300065127833,118.94348343026778,0.0,
ID1168877 ? ID1169279,80,1168877,1169279,0.1455889442390783,1.1197237460369234,0.9610129245045016,0.9610129245045016,31.5,910.800348993982,144.10334527517895,0.0,
ID1173568 ? ID1173830,80,1173568,1173830,0.07268478599162176,1.5817201604323075,0.5440371126293123,0.5440371126293123,53.5,929.4239131466766,133.30507490956734,0.0,
